bn,name,acronyms,created_at,is_latest,alternatives
140851890RR0001,Dynamique Des Handicapés De Granby Et Région Inc.,DHGR,2025-10-21 10:47:22,1,Dynamique des Handicapés de Granby et Région
875467078RR0001,East Central Alberta Heritage Society,ALBERTARAILHERITAGE,2025-10-21 10:47:22,1,
107274623RR0001,Eastview Baptist Church,EBCOTTAWA| EBC,2025-10-21 10:47:22,1,
134820927RR0001,Ontario Model Forests,EOMF,2025-10-21 10:47:22,1,Eastern Ontario Model Forest
827334566RR0001,Eating Disorder Foundation Of Nl Inc.,EDFNL,2025-10-21 10:47:22,1,Eating Disorder Foundation of Newfoundland and Labrador
130813496RR0001,Entourage Santé Mentale,ECLUSIERHR,2025-10-21 10:47:22,1,
107279630RR0001,Ecole Nationale De Cirque,ENC,2025-10-21 10:47:22,1,
118893478RR0001,Edmonton Catholic Cemeteries,ECC,2025-10-21 10:47:22,1,
131558140RR0001,Edmonton City Centre Church Corporation,E4C,2025-10-21 10:47:22,1,
883132367RR0001,Society For New Music In Edmonton,NME,2025-10-21 10:47:22,1,New Music Edmonton
107967465RR0001,Eganville And District Senior Citizen's Needs Association,EDSCNA,2025-10-21 10:47:22,1,
118894468RR0001,"Première Ressource, Aide Aux Parents",PREMIERERESSOURCE,2025-10-21 10:47:22,1,
108080326RR0001,Edmonton International Street Performers Festival Association,EDMONTONSTREETFEST,2025-10-21 10:47:22,1,
118878339RR0001,Cowichan Women Against Violence Society,CWAV| CWAVS,2025-10-21 10:47:22,1,Cwav Society
889249488RR0001,Creative And Natural Outdoor Experience Inc,CANOE,2025-10-21 10:47:22,1,Project C A N O E| Project Canoe
889488201RR0001,Elder's Caring Shelter Society Of Grande Prairie,ELDERGP,2025-10-21 10:47:22,1,
862780186RR0001,Credit Entraide Temiscouata,KRTB,2025-10-21 10:47:22,1,Microcrédit KRTB
888674462RR0001,Crossways To Life,CROSSWAYSTOLIFE,2025-10-21 10:47:22,1,
861955128RR0001,Crista Ministries Canada,CCAN,2025-10-21 10:47:22,1,
892199969RR0001,Crossroads Community Association,CCA,2025-10-21 10:47:22,1,
129971669RR0001,Crowe Valley Conservation Authority,CVCA,2025-10-21 10:47:22,1,
140966615RR0001,Cuisines Collectives De Degelis,CUICOLDE,2025-10-21 10:47:22,1,
130376510RR0001,Dance Saskatchewan Incorporated,DSI| DANCESASK,2025-10-21 10:47:22,1,
123698904RR0001,Davenport-Perth Neighbourhood & Community Health Centre,DPNCHC,2025-10-21 10:47:22,1,
889161576RR0001,David Douglas Botanical Garden Society,DD,2025-10-21 10:47:22,1,ddbotgarden
118883024RR0001,Dawson City Museum Society,DAWSONMUSEUM,2025-10-21 10:47:22,1,
892971896RR0001,École De Musique Alain-Caron,EMACRDL,2025-10-21 10:47:22,1,
118892413RR0001,Ecole Jesus-Marie De Beauceville,EJM,2025-10-21 10:47:22,1,
890780570RR0001,Edmonton Regional Search & Rescue Association,ERSARA,2025-10-21 10:47:22,1,
118893684RR0001,Edmonton Festival Ballet Society,EFB| EFBDANCE,2025-10-21 10:47:22,1,
131803496RR0001,Église Réformée Baptiste D'acton Vale,erbav,2025-10-21 10:47:22,1,
107997363RR0001,Southside Community Church Of The Nazarene,SOUTHSIDENAZARENE,2025-10-21 10:47:22,1,
871696019RR0001,"Eglise De Jesus-Christ ""La Derniere Saison""",EJCDS,2025-10-21 10:47:22,1,
860075860RR0001,Eglise Evangelique Baptiste D'ottawa,EGEBO,2025-10-21 10:47:22,1,
118898824RR0001,Emmanuel Christian Community Society,MYECC,2025-10-21 10:47:22,1,
118898204RR0001,Hope Springs United Church,ELORABETHANYUC,2025-10-21 10:47:22,1,Hope Springs United Church
895176139RR0001,Employment Planning And Counselling-Peterborough,EPCJOBS| EPC,2025-10-21 10:47:22,1,
107303216RR0001,Emmanuel Lutheran Church,PETERSBURGCHURCH,2025-10-21 10:47:22,1,
128556974RR0001,Entre Nous Femmes Housing Society,ENFHS,2025-10-21 10:47:22,1,
802886218RR0001,Epilepsy South Central Ontario,EPILEPSYSCO,2025-10-21 10:47:22,1,Epilepsy South Central Ontario
119038370RR0001,Eglise Mennonite De Montreal / Mennonite Fellowship Of Montreal,MFMTL,2025-10-21 10:47:22,1,
118896257RR0001,Église Évangélique Baptiste De Magog,EEBM| EEBMAGOG,2025-10-21 10:47:22,1,Église Évangélique Baptiste de Magog
107384398RR0001,Elliot Lake First Baptist Church,ELFBC,2025-10-21 10:47:22,1,
887941466RR0001,Dante Alighieri Cultural Society Inc.,DANTEWINNIPEG,2025-10-21 10:47:22,1,
865988364RR0001,Delhi Imperial Place Community Health Centre Inc.,DCHC,2025-10-21 10:47:22,1,
129844114RR0001,Delta Hospital And Community Health Foundation,DHFOUNDATION,2025-10-21 10:47:22,1,Delta Hospital and Community Health Foundation
118883545RR0001,Decidedly Jazz Society,DJD,2025-10-21 10:47:22,1,Decidedly Jazz Danceworks
897665964RR0001,Deoxyribonucleic Acid Theatre,DNA,2025-10-21 10:47:22,1,Dna Theatre
887197085RR0001,Diakonia Of The United Church Of Canada,DUCC,2025-10-21 10:47:22,1,
860054667RR0001,Disciple Methodist Church,JEJA,2025-10-21 10:47:22,1,
889686341RR0001,Down Syndrome Association Of Lambton County,DSALC,2025-10-21 10:47:22,1,
889384392RR0001,Digby Area Learning Association,DALA,2025-10-21 10:47:22,1,
893219972RR0001,Dinosaur Research Institute,DRI,2025-10-21 10:47:22,1,
118887363RR0001,Doon Presbyterian Church,DOONPC,2025-10-21 10:47:22,1,
118888213RR0001,Dr. Cal Waddell - Western Canada Dental Society Memorial Scholarship,WCDS| WCDENTALSOCIETY,2025-10-21 10:47:22,1,
888998432RR0001,Enderby & District Community Resource Centre Society,EDCRC,2025-10-21 10:47:22,1,
118900489RR0001,Entomological Society Of Saskatchewan Inc.,ENTSOCSASK,2025-10-21 10:47:22,1,
887811404RR0001,Ends Of The Earth Courier For Christ Inc.,EEC,2025-10-21 10:47:22,1,
118900091RR0001,End-Time Ministries Inc.,CHATHAMCHRISTIAN,2025-10-21 10:47:22,1,
118900778RR0001,Epilepsy Association Of Calgary,EPILEPSYCALGARY,2025-10-21 10:47:22,1,
886183250RR0001,Enderby And District Arts Council Society,ENDERBYARTSCOUNCIL,2025-10-21 10:47:22,1,
107833394RR0006,Evangel Pentecostal Tabernacle,EVANGELPT,2025-10-21 10:47:22,1,
141096750RR0001,Etobicoke Community Concert Band,ECCB,2025-10-21 10:47:22,1,
138936935RR0001,The Evergreen Catholic Separate School Division,ECSRD,2025-10-21 10:47:22,1,Evergreen Catholic Separate School Division
855315560RR0001,Faculté De Théologie Évangélique,FTE,2025-10-21 10:47:22,1,
801361619RR0001,Firefighters Without Borders Canada / Pompiers Sans Frontières Canada,FWBCANADA,2025-10-21 10:47:22,1,
838757060RR0001,Fellowship & Learning For Anglican Men's Enrichment (Flame),FLAMECONFERENCE,2025-10-21 10:47:22,1,
863549556RR0001,Caring Families Society,FPSS,2025-10-21 10:47:22,1,Caring Families Society| fpsss
847794989RR0001,Fondation Concours Musical International De Montréal,CMIM,2025-10-21 10:47:22,1,CMIM Foundation
875245102RR0001,Dyana Afghan Women's Fund,DAWF,2025-10-21 10:47:22,1,
891262545RR0001,Durkai Amman Koyil Society/Societe Durkai Amman Koyil,MTLDURKAI,2025-10-21 10:47:22,1,
892061540RR0001,Durham Regional Crime Stoppers Inc,DURHAMCRIMESTOPPERS,2025-10-21 10:47:22,1,
118890821RR0001,Eastern Ontario Emergency Training Academy,EOETA,2025-10-21 10:47:22,1,Eastern Ontario Emergency Training Academy
118890391RR0001,Margaret's Housing And Community Support Services Inc.,MARGARETS,2025-10-21 10:47:22,1,
891781049RR0001,Ecole Chinoise (Mandarin) De Montreal/Montreal Chinese (Mandarin) School,MTL,2025-10-21 10:47:22,1,
108087826RR0001,Epilepsy And Seizure Association Of Manitoba Inc.,MANITOBAEPILEPSY,2025-10-21 10:47:22,1,
118892355RR0001,Ecole De Musique Et De Solfege De Chicoutimi Inc.,ECOLEDEMUSIQUECHICOUTIMI,2025-10-21 10:47:22,1,
880746532RR0001,Ecological Farmers Association Of Ontario,EFAO,2025-10-21 10:47:22,1,
865139844RR0001,Edmonton Chamber Of Voluntary Organizations,ECVO,2025-10-21 10:47:22,1,
118889484RR0001,Dundas Valley School Of Art,DVSA,2025-10-21 10:47:22,1,
889920799RR0001,Gems Girls' Clubs,GEMSGC,2025-10-21 10:47:22,1,
107692212RR0001,Early Childhood Community Development Centre Inc.,ECCDC,2025-10-21 10:47:22,1,
140783861RR0001,Eastern Charlotte Waterways Inc,ECW| ECWINC,2025-10-21 10:47:22,1,
867093544RR0001,Eastern School District Education Foundation Inc,ESD,2025-10-21 10:47:22,1,
118890771RR0001,Newfoundland And Labrador Science Fairs Council Inc.,SCIFAIRS,2025-10-21 10:47:22,1,@easternnlsci
873219646RR0001,Friends Of Canadian Institutes Of Health Research Inc./Amis Des Instituts De Recherche En Santé Du Canada Inc.,FCIHR,2025-10-21 10:47:22,1,
838346617RR0001,Faith Community Christian Church,F3C,2025-10-21 10:47:22,1,
118856301RR0001,Faith Family Church Christian Faith Outreach Centre,CFOC,2025-10-21 10:47:22,1,
118912070RR0001,Faith Lutheran Church,FAITHINVERMILION,2025-10-21 10:47:22,1,
811665942RR0001,Face To Face Ministries,F2F,2025-10-21 10:47:22,1,
118982032RR0001,Faith Alive International Ministries,FAIM,2025-10-21 10:47:22,1,
106915663RR0001,Faith Chinese North American Baptist Church,FCNABC,2025-10-21 10:47:22,1,
107372591RR0001,Faith Baptist Church Huntsville,FAITHMUSKOKA,2025-10-21 10:47:22,1,
140465881RR0001,"Faith Christian Fellowship Of Canada, Inc",FCFCANADA,2025-10-21 10:47:22,1,
869634741RR0001,Family Resource Centre Of West Hants,FRCOFWH,2025-10-21 10:47:22,1,
106727688RR0001,Family Community Church,FCC| FCCHURCH,2025-10-21 10:47:22,1,
118914068RR0001,Federation Quebecoise Du Loisir En Institution,FQLI,2025-10-21 10:47:22,1,
118913656RR0001,Federated Womens Institutes Of Ontario,FWIO,2025-10-21 10:47:22,1,Federated Women's Institutes of Ontario (Inc 1921)
131959777RR0001,Fellowship Of Evangelical Baptist Churches In British Columbia And Yukon,FEBPACIFIC,2025-10-21 10:47:22,1,Fellowship Pacific
124758558RR0001,Fernie And District Arts Council,FDAC,2025-10-21 10:47:22,1,
872216098RR0001,Eczema Society Of Canada/Société Canadienne De L'eczéma,ESC,2025-10-21 10:47:22,1,
888609963RR0001,Ecomusée De Hearst Et De La Région,ECOHEARST,2025-10-21 10:47:22,1,
118893544RR0001,Edmonton Chinese Baptist Church,ECBCHURCH,2025-10-21 10:47:22,1,
118894229RR0001,Jewish Federation Of Edmonton,UJA,2025-10-21 10:47:22,1,
895535045RR0001,Edmonton Vietnamese Mennonite Church,EVMCHURCH| EVM,2025-10-21 10:47:22,1,
118793074RR0019,Eglise Adventiste Du 7eme Jour De Salem,EGLISESALEM,2025-10-21 10:47:22,1,
118894187RR0001,Impact Performing Arts Association,IMPACTARTS,2025-10-21 10:47:22,1,
118894567RR0001,Edward Milne Community School Society,EMCS,2025-10-21 10:47:22,1,EMCS Society
864641899RR0001,Eagle Ridge Bible Fellowship,ERBF,2025-10-21 10:47:22,1,
118890201RR0001,Eagle Ridge United Church,ERUC,2025-10-21 10:47:22,1,
139330526RR0001,East Central Francophone Education Region #3,CSCE,2025-10-21 10:47:22,1,Conseil scolaire Centre-Est
872113139RR0001,District School Board Of Niagara,DSBN,2025-10-21 10:47:22,1,
133712471RR0001,Down Syndrome Niagara,DSCPN,2025-10-21 10:47:22,1,Down Syndrome Niagara
119444263RR0001,Dovercourt Recreation Association,DRA,2025-10-21 10:47:22,1,
867152134RR0001,Dr. Noble Irwin Regional Healthcare Foundation Inc.,DRIRWINFOUNDATION,2025-10-21 10:47:22,1,Dr  Noble Irwin Regional Healthcare Foundation Inc
891114787RR0001,Drayton Valley & District Community Learning Association,DV,2025-10-21 10:47:22,1,Drayton Valley & District Community Learning Association| DV Community Learning
892564469RR0001,Dr. Kingston Memorial Community Health Centre,DRKINGSTONCOMMUNITYHEALTHCENTER,2025-10-21 10:47:22,1,Dr  Kingston Memorial Community Health Centre
867960734RR0001,Connaught Heights Pentecostal Assembly,CHPA,2025-10-21 10:47:22,1,
118875251RR0001,Convention Of Baptist Churches Of British Columbia,CBWC| BUWC,2025-10-21 10:47:22,1,Canadian Baptists of Western Canada
118875855RR0001,Cordova Bay United Church,CBUNITED,2025-10-21 10:47:22,1,
891734469RR0001,Cornerstone Christian Reformed Church Of Chilliwack,CRC,2025-10-21 10:47:22,1,Chilliwack CRC
869570549RR0001,Providing Avenues To Hope Society,PATHS| PATHSOCIETY,2025-10-21 10:47:22,1,Providing Avenues to Hope Society
106990138RR0001,Covenant Christian Reformed Church Of Edmonton,CRC,2025-10-21 10:47:22,1,Covenant CRC Edmonton
888991197RR0001,Cowichan District Hospital Foundation,CDH,2025-10-21 10:47:22,1,CDH Foundation
872116496RR0001,Covenant Orthodox Presbyterian Church,COVENANTOPC| OPC,2025-10-21 10:47:22,1,
131901340RR0001,Corporation Culturelle Latino-Americaine De L'amitie (C.O.C.L.A.),COCLA,2025-10-21 10:47:22,1,
118849470RR0028,Corpus Christi Parish,CCPARISH,2025-10-21 10:47:22,1,
839972924RR0001,Durham Region Critical Incident Stress Support Team,DRCISST,2025-10-21 10:47:22,1,
870653227RR0001,Eastern Ontario Trails Alliance,EOTA,2025-10-21 10:47:22,1,
129897112RR0001,Youturn - Youth Support Services / Services D'appui À La Jeunesse,EOYJA,2025-10-21 10:47:22,1,
107273351RR0001,Eastern Counties Regional Library,ECRL,2025-10-21 10:47:22,1,
892673757RR0001,Ecole Des Jeunes Musulmans Canadiens,JMC,2025-10-21 10:47:22,1,
107276230RR0001,Collège Ellis,ECC,2025-10-21 10:47:22,1,
118893189RR0001,Edith Rankin Memorial United Church,ERMUC,2025-10-21 10:47:22,1,
118893957RR0001,Edmonton Mennonite Centre For Newcomers,EMCN,2025-10-21 10:47:22,1,
137800314RR0001,Église Baptiste Évangélique Renaissance De Rivière-Des-Prairies,EGLISERENAISSANCERDP,2025-10-21 10:47:22,1,
894388487RR0001,Eglise Evangelique Baptiste De Pointe-Aux-Trembles,EPAT,2025-10-21 10:47:22,1,
828738740RR0001,Eglise Vie D'espoir,VIEDESPOIR,2025-10-21 10:47:22,1,
892118449RR0001,Cowichan Valley Amateur Radio Society,CVARS,2025-10-21 10:47:22,1,
132218710RR0001,Crossroads Alliance Church,CROSSROADSAC,2025-10-21 10:47:22,1,
892318460RR0001,Cuisines Collectives Du Grand Plateau,CCGP,2025-10-21 10:47:22,1,
106992498RR0001,Cremona Congregational Church,CREMONACC,2025-10-21 10:47:22,1,
131705287RR0001,Crossroads Mennonite Brethren Church,CROSSROADSMB,2025-10-21 10:47:22,1,
107021024RR0001,Distress Centre Calgary,DCC,2025-10-21 10:47:22,1,
133673012RR0001,Didsbury Municipal Library Board,DML,2025-10-21 10:47:22,1,
842610552RR0001,Our Lady Of Guadalupe Non-Profit Home Of Windsor Inc.,OLOGHOME| OLOG,2025-10-21 10:47:22,1,
851305748RR0001,Diaspora Film Festival Group,DFF,2025-10-21 10:47:22,1,Diaspora Film Fest
118881689RR0001,Law Foundation Of Nova Scotia Scholarship Fund,NSLAWFD,2025-10-21 10:47:22,1,
107764573RR0019,David Thompson Bible Camp,DTBC,2025-10-21 10:47:22,1,
889588570RR0001,Dean Of Commerce (U B C ) Portfolio Management Foundation,PMF,2025-10-21 10:47:22,1,UBC PMF
132433335RR0001,Delta Family Resource Centre,DFRC,2025-10-21 10:47:22,1,
107010597RR0001,Deep River Community Church,DR| DRCOMMUNITYCHURCH,2025-10-21 10:47:22,1,
135104651RR0001,Ecole Nationale De L'humour / National Comedy School,ENH,2025-10-21 10:47:22,1,
107279218RR0001,Ecole Miss Edgar Et Miss Cramp/Miss Edgar's And Miss Cramp's School,ECS,2025-10-21 10:47:22,1,
134804293RR0001,Edmonton Korean United Church Congregation,EKUC,2025-10-21 10:47:22,1,
859245102RR0001,Ecssen Career School,ECSSENSCHOOL,2025-10-21 10:47:22,1,
140800970RR0001,Edmonton Garrison Military Family Resource Centre Society,FAMILYFORCE,2025-10-21 10:47:22,1,
137412912RR0001,Eganville And Area Long Term Care Corporation,FAIRFIELDS,2025-10-21 10:47:22,1,
131881823RR0001,Eglise Chretienne Evangelique De Saint-Juste-De-Bretenieres,EGLISECHRETIENNESTJUST,2025-10-21 10:47:22,1,
860216498RR0001,Emmanuel Christian High School Association Incorporated,ECHS,2025-10-21 10:47:22,1,
107406431RR0001,Emmanuel Free Reformed Church,EMMANUELFRC| FRC,2025-10-21 10:47:22,1,
880647623RR0001,Environmental Health Association Of Nova Scotia,EHANS,2025-10-21 10:47:22,1,
107290652RR0001,Elder Citizens Recreation Association,ECRA,2025-10-21 10:47:22,1,
107977126RR0004,Elk Island Catholic Separate Regional Division No. 41,EICS,2025-10-21 10:47:22,1,Elk Island Catholic Schools
861284495RR0001,Faith Life Church Inc.,MYFAITHLIFECHURCH,2025-10-21 10:47:22,1,
138853494RR0001,The Spiritual Assembly Of The Baha'is Of Chatham-Kent,CHATHAMKENTBAHAIS,2025-10-31 13:55:07,1,
139030043RR0001,Sridurka Hindu Temple,DURKA,2025-10-31 13:32:56,1,
139094080RR0001,Westside Calgary Chinese Alliance Church,WCCAC,2025-10-31 13:55:07,1,
139363626RR0001,Battlefords Union Hospital Foundation Inc,BUHFOUNDATION,2025-10-31 13:38:23,1,
139479745RR0001,S A T Societe Des Arts Technologiques/S A T Technological Art Society,SAT,2025-10-31 13:32:56,1,S A T| Society for Arts and Technology
702288879RR0001,Niagara Ukrainian Fund,UCC,2025-10-31 14:00:09,1,Ukrainian Canadian Congress Niagara Branch Fund
702662529RR0001,Mental Health Research Canada Recherche En Santé Mentale Canada,MHRC,2025-10-31 13:55:07,1,
139484828RR0001,Palliser Regional Division # 26,PALLISERSD,2025-10-31 13:32:56,1,Palliser School Division
139537724RR0001,Association Of Christian Evangelical Ministries (Canada),ACEM,2025-10-31 13:38:23,1,
139636914RR0001,Morden Area Foundation Inc,MORDENFOUNDATION,2025-10-31 13:32:56,1,
139756357RR0001,The Wetaskiwin School Division,WRPS,2025-10-31 13:55:07,1,Wetaskiwin Regional Public Schools
703722140RR0001,Groupe D'études Spirites Emmanuel,GESE,2025-10-31 14:00:09,1,
703960948RR0001,Association Africaine De La Santé Et De L'éducation Sociale,AASES,2025-10-31 14:00:09,1,
705341741RR0001,Oms Foundation,OMF,2025-10-31 14:00:09,1,OMS Foundation Canada| OMF Canada
705524932RR0001,12434075 Canada Society,PEI,2025-10-31 13:55:07,1,Christ Community Church Charlottetown| christcommunitypei
139825228RR0001,The Battle River School Division,BRSD,2025-10-31 13:38:23,1,The Battle River School Division
139906325RR0001,P.R.I.M.E. Mentors Of Canada For The Development Of Creative Potentials,PRIMEMENTORSCANADA,2025-10-31 13:32:56,1,
140021007RR0001,Le Carrefour Employabilité - Travail De Rue,CJEBELLECHASSE| CJE,2025-10-31 13:32:56,1,
706821881RR0001,St. Joseph Chaldean Catholic Church,STJCCCH,2025-10-31 13:55:07,1,
707104600RR0001,Punjabi Community Health Services Manitoba Incorporated,PCHSMB,2025-10-31 14:00:09,1,PCHS Manitoba
140454216RR0001,Canadian Inland Mission Inc,ARCTICOUTREACH,2025-10-31 13:38:23,1,Sunchild/O'Chiese Mission| Sunchild Mission
709953103RR0001,Le Répit De La Rue,ACJBL,2025-10-31 13:55:07,1,
140664087RR0001,Blessed Saint Xenia Of Petersburg Russian Orthodox Church,STXENIA,2025-10-31 13:38:23,1,
140684325RR0001,La Fondation Du Cancer Du Sein Du Quebec/Quebec Breast Cancer Foundation,RUBANROSE,2025-10-31 13:38:23,1,
140729039RR0001,Belleville Pregnancy And Family Care Centre,BELLEVILLEPREGNANCYANDFAMILYCARE,2025-10-31 13:19:07,1,
140742123RR0001,Reseau D'information Et D'aide Aux Personnes Assistees Sociales De Chateauguay (R.I.A.P.A.S.),RIAPAS,2025-10-31 13:32:56,1,
711957084RR0001,Le Code Des Filles,LCDF,2025-10-31 13:55:07,1,
712356088RR0001,Durham Family & Cultural Centre,DFCC,2025-10-31 14:00:09,1,durhamfcc
140776980RR0001,Breast Cancer Action Sensibilisation Au Cancer Du Sein,BCAOTT,2025-10-31 13:38:23,1,
140818899RR0001,"Canadian Mental Health Association, Muskoka - Parry Sound Branch",CMHAMPS,2025-10-31 13:32:56,1,"Canadian Mental Health Association, Muskoka-Parry Sound Branch| Muskoka-Parry Sound Branch"
140840695RR0001,Can-Voice Consumer/Survivor Community Support Services,CANVOICE,2025-10-31 13:38:23,1,
140873225RR0001,Carrefour Des Femmes De Saint-Leonard,CFSL,2025-10-31 13:38:23,1,CFSL-FEMMES
140887209RR0001,Services De Readaptation L'integrale,CRDITED,2025-10-31 13:32:56,1,
712643543RR0001,Vancouver Extracurricular Music Society,VEMS,2025-10-31 14:00:09,1,
141060277RR0001,Ogaden Somali Community Association Of Ontario,OSCAO,2025-10-31 13:32:56,1,
713560944RR0001,Chinese Evangelical Alliance Church Of Toronto Of The Christian And Missionary Alliance In Canada,CEACT,2025-10-31 14:00:09,1,
